sentence,cleanliness_presence,comfort_presence,amenities_presence,staff_presence,value_presence,wifi_presence,location_presence,other_presence
Molti rumori si avvertono in stanza e non si riposa bene.,0,1,0,0,0,0,0,0
purtroppo la prima mattina abbiamo dovuto aspettare 20 min. che si liberasse un tavolo per colazione.,0,0,1,0,0,0,0,0
L'odore di stantio in bagno e i rumori provenienti dall strada.,0,1,0,0,0,0,0,0
"La camera era abbastanza grande, non ci siamo messi a controllare se fosse sporca perché eravamo stanchissimi però non ci è sembrata male, arrivava il wifi e poiché non c'era nessun altro il bagno era tutto per noi.",0,1,0,0,0,1,0,0
"Dalla struttura è facilmente raggiungibile la stazione centrale,la fermata Loreto della metro linea 1, bar e ristoranti.",0,0,0,0,0,0,1,0
"fanno schifo, il bagno sporco la stanza puzza anche il asciugamano puzzava tanto.",1,0,0,0,0,0,0,0
Colazione molto ricca e buona.,0,0,1,0,0,0,0,0
In 4 giorni che sono stata lì non hanno mai dato una pulita o riordinata alla mia camera.,1,0,0,0,0,0,0,0
"Ci siamo trovati benissimo, ci torneremo  Quando siamo andati via ho chiesto anche un mezzo litro di acqua e gentilmente ci è stata offerta.",0,0,1,1,0,0,0,0
Metro a 5 minuti a piedi di distanza e fermata taxi sotto l albergo.,0,0,0,0,0,0,1,0
Non ha il parcheggio a differenza di quanto riportato nella presentazione,0,0,1,0,0,0,0,0
wifi inesistente e colazione veramente immangiabile,0,0,1,0,0,1,0,0
Stanza un po' piccola.,0,1,0,0,0,0,0,0
Moquette sporca in tutto il piano 7.,1,0,0,0,0,0,0,0
prodotti da bagno e rete un po' lenta.,0,0,1,0,0,1,0,0
"La posizione strategica per visitare la città, la flessibilità degli orari, personale disponibile.",0,0,0,1,0,0,1,1
"rapporto qualità prezzo forse un po' inpari , buffet a colazione un po' scarso.",0,0,1,0,1,0,0,0
"Tremendo... Posizionato nel ghetto di Napoli  occhio a camminarci la sera , la struttura è davvero fatiscente.",0,0,0,0,0,0,1,1
Disponibilità di garage  a pagamento  nel marciapiedi opposto,0,0,1,0,0,0,0,0
"ottima colazione, struttura nuova e personale disponibile.....a pochi metri dalla stazione e dalla fermata della metro  ottima posizione per visitare la città se si arriva con il treno",0,1,1,1,0,0,1,0
"Came non insonorizzate, per fortuna c'era poca gente",0,1,0,0,0,0,0,0
Un pò cari i prezzi del frigo bar.,0,0,1,0,0,0,0,0
"Pulizia scadente ,nessun ricambio di  biancheria.",1,0,0,0,0,0,0,0
Posizione rispetto a stazione e centro citta,0,0,0,0,0,0,1,0
"Ma sono particolari di poco conto rispetto al resto, tutto positivo .",0,0,0,0,0,0,0,1
Carenza di mezzi pubblici e ristoranti nella zona.,0,0,0,0,0,0,1,0
Non è un hotel 4 stelle.,0,0,0,0,0,0,0,1
camera con balconcino fronte mare vista stupenda.,0,0,0,0,0,0,1,0
"La manutenzione dei bagni, mancavano i gommini nell'asse del water, scarse boccette di  detergente non c'erano gli accappatoi, è un 4 stelle.",0,1,1,0,1,0,0,0
La hall è un po' spoglia,0,1,0,0,0,0,0,0
Staff estremamente cortese e gentile.,0,0,0,1,0,0,0,0
Nella camera mancanza totale di appoggi per le valigie.,0,1,0,0,0,0,0,0
staff professionale e gentile.,0,0,0,1,0,0,0,0
Climatizzazione della camera inesistente.,0,0,1,0,0,0,0,0
Albergo sporco  Televisore mal funzionante  Posto assurdo da raggiungere in auto dal centro città,1,0,1,0,0,0,1,0
colazione ottima e abbondante.,0,0,1,0,0,0,0,0
pulizia stanza e personale.,1,0,0,1,0,0,0,0
Il bagno cieco e mal odorante.,1,1,0,0,0,0,0,0
la camera è un po' piccola.,0,1,0,0,0,0,0,0
"Staff cortese ed efficiente, posizione comoda alla principali vie di comunicazione.",0,0,0,1,0,0,1,0
"Camere grandi, buon ristorante è buoni servizi, ottimi ambienti.",0,1,1,0,0,0,0,0
Colazione abbondante con buoni prodotti e personale gentilissimo e simpatico,0,0,1,1,0,0,0,0
Una doppia per questo prezzo va più che bene .,0,0,0,0,1,0,0,0
"Pagare il parcheggio ogni volta che si esce , anche se addebitata alla camerà porta un costo elevato da aggiungere al costo giornaliero.",0,0,1,0,0,0,0,0
Una enorme macchia intorno al condizionatore.,1,0,0,0,0,0,0,0
Abbiamo trovato molta cortesia e la massima disponibilità ad accogliere le richieste.,0,0,0,1,0,0,0,0
"L'albergo è bello e molto pulito, le stanze comode e ben strutturate.",1,1,0,0,0,0,0,0
"Il bagno è piccolino e manca il bidet  i prezzi del minibar non sono esposti e sono un po' alti  2,50 una bottiglietta piccola d'acqua .",0,1,0,0,0,0,0,1
Dopo la prima doccia il vapore aveva reso lo specchio inutilizzabile per almeno 10 min. nonostante la porta aperta e ripetuti tentativi di asciugarlo.,0,1,0,0,0,0,0,0
La disponibilità del personale,0,0,0,1,0,0,0,0
"Per le mie aspettative più che soddisfatto , l hotel è nella zona più vecchia e bella di Napoli per me",0,0,0,0,0,0,1,0
Lo staff gentilissimo e disponibilissimo.,0,0,0,1,0,0,0,0
Posizione e accessibilità  Ottimo il posto in cui sono servite le colazioni,0,0,1,0,0,0,1,0
La colazione non è molto varia  a poca scelta,0,0,1,0,0,0,0,0
Le indicazioni per raggiungerlo non sono molto chiare,0,0,0,0,0,0,1,0
La struttura è carente e necessita un rinnovamento sostanziale,0,0,0,0,0,0,0,1
Il personale non aiuta nel trasporto dei bagagli.,0,0,0,1,0,0,0,0
"Colazione buona e di qualità ma scarna, da migliorare.",0,0,1,0,0,0,0,0
Mi aspettavo di più da un 4 stelle...,0,0,0,0,1,0,0,0
Il balcone con vista mare  la colazione varia e abbondante.,0,0,1,0,0,0,1,0
mancavano cose semplici  sapone asciugamani   serrature svitate  camera stretta e costosa  bagno senza bidet.,0,1,0,0,1,0,0,0
Mai visto niente di simile in un 4 stelle.,0,0,0,0,0,0,0,1
Posizione tranquilla e defilata dal traffico.,0,0,0,0,0,0,1,0
Mancanza di tende scure alla finestra che rifletteva la luce di un lampione della strada per tutta la notte...,0,1,0,0,0,0,0,0
Il barista del sabato sera mi sembrava un po' svogliafo e approssimativo  gin tonic preparato un po' così,0,0,0,1,0,0,0,0
"Struttura un po' datata, ma ben tenuta e pulita.",1,0,0,0,0,0,0,1
Bella sala colazione con offerta di prodotti tipici  sfogliatelle ed altri dolci  di buona qualità.,0,0,1,0,0,0,0,0
"Hotel come nuovo, ottimo il servizio, la colazione, l arredamento delle stanze.",0,1,1,0,0,0,0,1
Il personale è estremamente gentile,0,0,0,1,0,0,0,0
il prezzo della camera non era adeguato alla struttura,0,0,0,0,1,0,0,0
Posizione centrale ma in via tranquilla,0,0,0,0,0,0,1,0
Il personale molto disponibile ottimo rapporto qualit  prezzo.,0,0,0,1,1,0,0,0
Il palazzo e l'ascensore sono fatiscenti.,0,0,1,0,0,0,0,1
Welcome drink bar molto gradito.,0,0,1,0,0,0,0,0
Staff gentile e disponibile.,0,0,0,1,0,0,0,0
"in un ottima posizione, a poco più di cinque minuti a piedi dalla metro verde in una zona tranquilla, e a nemmeno dieci minuti in metro dalla Centrale.",0,0,0,0,0,0,1,0
Gentilezza e affabilità delle due proprietarie,0,0,0,1,0,0,0,0
La  sala colazione ...anche la quantità  scarsa e banale.,0,0,1,0,0,0,0,0
"Trovato straccio abbandonato in camera vicino a una finestra Il riscaldamento non funzionava e, nonostante la richiesta, dalla reception non è stato inviato nessuno a verificare La carta da parati   era scollata in diversi punti Acqua della doccia non calda La coperta sembrava quella dell'Esercito",0,1,1,1,0,0,0,0
Il condizionatore attivo di notte faceva rumore e cambiava la temperatura troppo repentinamente.,0,1,0,0,0,0,0,0
Molto gradita la macchina del caffè al bar da utilizzare gratuitamente fino all'orario di apertura dello stesso.,0,0,1,0,0,0,0,0
Posizione eccellente personale simpatici struttura pulita ottima colazione x gli italiani scarsa x stranieri,1,0,1,1,0,0,1,0
la posizione e la pulizia,1,0,0,0,0,0,1,0
"Abbiamo patito la sete e per dissetarci, ci siamo dovute togliere il pigiama e scendere alla reception a prendere l'acqua.",0,0,1,0,0,0,0,0
Non c'è niente che non mi è piaciuto.,0,0,0,0,0,0,0,1
Un po' di polvere di troppo.,1,0,0,0,0,0,0,0
Camera doppia grande e pulita.,1,1,0,0,0,0,0,0
Il bagno non è stato ristrutturato.,0,1,0,0,0,0,0,0
Posizione vicino alla stazione.,0,0,0,0,0,0,1,0
"Hotel centralissimo, molto pulito letti singoli enormi molto confortevoli, colazione molto curata nei dettagli con preparazione istantanea di uova ed omelette.",1,1,1,0,0,0,1,0
Francamente non c'è stato nulla di particolare che mi sia piaciuto,0,0,0,0,0,0,0,1
Ottima posizione è stanza grande e accogliente.,0,1,0,0,0,0,1,0
"Ottima posizione, personale molto gentile buon rapporto qualità prezzo",0,0,0,1,1,0,1,0
Il rumore dell'impianto di condizionamento dell'aria  il piumino sul letto in giugno come si fosse in Alto Adige e non a Bologna,0,1,0,0,0,0,0,0
Colazione non al top ma comunque buona per il costo richiesto.,0,0,1,0,0,0,0,0
colazione buona e ricca,0,0,1,0,0,0,0,0
Colazione abbondante e buonissima.,0,0,1,0,0,0,0,0
Purtroppo un po di rumore a causa dei lavori di ristrutturazione in alcune camere ma niente di grave.,0,1,0,0,0,0,0,0
"Posizione, pulizia, comodità e grandezza della Camera.",1,1,0,0,0,0,1,0
"La pulizia e la posizione sono i punti forti di questa struttura, la colazione può essere migliorata stando più attenti se dovesse mancare qualcosa.",1,0,1,0,0,0,1,0
La televisione non funzionava.,0,0,1,0,0,0,0,0
Non ci tornerò mai più.,0,0,0,0,0,0,0,1
comodità al centro e stazione,0,0,0,0,0,0,1,0
"Il portiere notturno molto sgarbato e arrogante, che al nostro arrivo   avevamo avvisato del check in in ora tarda , ci ha accolto come un carabiniere al comando",0,0,0,1,0,0,0,0
"Stanza pulita, ottimi servizi e letto molto comodo",1,1,1,0,0,0,0,0
"Zona poca tranquilla , molti immigranti pronti a rapinarti , sconsigliabile di notte , la doccia perdeva acqua , il Phon non funzionava , stanze poco silenziose",0,1,1,0,0,0,1,0
"I serramenti di porte e finestre, un po' logori dal tempo.",0,1,0,0,0,0,0,0
"Colazione ottimo, servizio ottimo e Buon compromesso tra qualità e prezzo.",0,0,1,1,1,0,0,0
La pulizia lascia a desiderare per un hotel da 4 stelle.,1,0,0,0,0,0,0,0
"Le camere e i bagni molto vecchi, per la cifra pagata assolutamente sopravvalutato",0,0,0,0,1,0,0,1
"Nel bagno il bidet non era fissato bene al pavimento e la porta che separava la stanza dal corridoio, sebbene si chiudesse, lasciava passare uno spiraglio di luce dando l idea di essere poco sicura",0,1,0,0,0,0,0,0
"Per la prima volta mi è stato dato il benvenuto all'arrivo da un ragazzo molto gentile e simpatico  sembra poco, ma fa davvero un bellissimo effetto e dà un grande senso di accoglienza .",0,0,0,1,0,0,0,0
La vista sul golfo di Napoli dalla terrazza   Spettacolare  Buono il ristorante.,0,0,1,0,0,0,1,0
"Stanza al centro di Bologna, sicuramente comoda ma solo se si ha l'esigenza di un posto letto.",0,0,0,0,0,0,1,1
POCA VARIETA' A COLAZIONE COLAZIONE.,0,0,1,0,0,0,0,0
Se proprio  la camera per essere una  deluxe  era un po' piccolina e l'arredo un po' così così  miscuglio tra classico e moderno .,0,1,0,0,0,0,0,0
Abbiamo aspettato piu' di 15 minuti per  avere la camera la registrazione dei documenti era gia' stata fatta al mattino .,0,0,1,1,0,0,0,0
La colazione è stata carente mancavano alcuni prodotti,0,0,1,0,0,0,0,0
"Rumore fastidioso proveniente dalla strada su cui affacciava la camera,malgrado fosse al 4  piano.",0,1,0,0,0,0,0,0
Camera silenziosa e ampia con apertura sul terrazzo comune,0,1,0,0,0,0,0,0
Staff gentile e premuroso,0,0,0,1,0,0,0,0
la colazione non ha la cucina.... quindi incompleta.,0,0,1,0,0,0,0,0
Sconsigliato  La colazione  Meglio non parlarne la definirei colazione fantasma ... voto 0,0,0,1,0,0,0,0,0
Posizione comoda per citta studi e servizi vicini.,0,0,0,0,0,0,1,0
"la magnifica posizione , la gentilezza e la disponibilità di tutto il personale.",0,0,0,1,0,0,1,0
La stanza era grandissima ma buia .,0,1,0,0,0,0,0,0
"In generale c'è di meglio, ma per il prezzo pagato molto contenuto difficile pretendere di più.",0,0,0,0,1,0,0,0
"Albergo datato, ma ben tenuto con ancora le guide rosse ben ancorate ai gradini ed un lucernaio molto elegante.",0,0,0,0,0,0,0,1
tutto soprattutto la poca serietà nel promettere e non mantenere del personale,0,0,0,1,0,0,0,0
Colazione buona e molto abbondante.,0,0,1,0,0,0,0,0
Piccoli inconvenienti hanno avuto tempi di risposta non appropriati al livello.,0,1,0,0,0,0,0,0
sanitari scomodi e antiquati,0,1,0,0,0,0,0,0
"L'edificio vibra per il passaggio di mezzi pesanti sulla tangenziale, ma pare non ci siano conseguenze alla struttura.",0,1,0,0,0,0,0,0
sinceramente in tanti anni che giro non mi era mai capitato in un hotel di livello di dover  attendere  il mio turno per fare il check in e il check out per almeno 15 minuti.,0,0,0,1,0,0,0,0
"Nonostante avessi spento il riscaldamento, temperatura da sauna  Il terrazzo non era sufficientemente isolato dalle altre camere   con conseguenti problemi di sicurezza  non era possibile lasciare la finestra aperta per cambiare aria se non si era presenti nella stanza .",0,1,0,0,0,0,0,0
non c'era il wifi in camera e non hanno cambiato le lenzuola del letto,0,0,1,1,0,1,0,0
"la stanza 101 poco, anzi pochissimo, insonorizzata",0,1,0,0,0,0,0,0
ARREDAMENTO E COMFORT CAMERE DAVVERO MISERO...PER NON PARLARE DEL BAR CHE DI DOLCE AVEVA DISPONIBILE SOLO M M...SI POTREBBE FARE MOLTO DI Più.,0,1,1,0,0,0,0,0
La colazione abbondante e varia.,0,0,1,0,0,0,0,0
Camera confortevole e pulita in una struttura moderna e con servizi all'altezza.,1,1,1,0,0,0,0,1
La vista sul mare incantevole,0,0,0,0,0,0,0,1
un'ottima impressione...E quando sono arrivata ho respirato da subito una cortesia ed una ospitalità genuina e simpatica che mi ha subito conquistata.,0,0,0,1,0,0,0,0
Grandezza delle camere,0,1,0,0,0,0,0,0
La posizione dell'hotel è comoda per chi arriva con il treno in stazione Centrale.,0,0,0,0,0,0,1,0
Staff gentile e disponibile.,0,0,0,1,0,0,0,0
"locazione molto vicina alla stazione, anche se fuori e' un po' caotico.",0,0,0,0,0,0,1,0
La camera leggermente piccola ma comunque pulita e ben allestita.,1,1,0,0,0,0,0,0
"La posizione sul lungomare è ottima, di buon livello e varia la prima colazione.",0,0,1,0,0,0,1,0
La gestione del parcheggio  troppo lontano per costare 25 euro a notte.,0,0,1,0,1,0,0,0
"Mancava la carta igienica nel bagno in comune, stanza molto fatiscente, con pezzotti di legno attaccati ovunque per rappezzare, lenzuola non pulite, pavimento della stanza mezzo rotto, una sola presa per la corrente, la serratura della porta della stanza era difettosa, sul letto c'erano varie coperte prese da letti diversi per fare spessore, staff scortese ed alquanto stralunato, soggiorno molto atipico, la peggior recensione che abbia mai fatto, sconsigliatissimo",1,1,1,1,1,0,0,0
All'arrivo abbiamo atteso per aver la camera sistemata,0,0,1,0,0,0,0,0
"Nella finestra della camera mancano le tende, bisogna tenere gli scuri chiusi perchè di fronte c'è un condominio.",0,1,0,0,0,0,0,0
"Camera nella norma, ma ci si aspetterebbe di più da un 4 stelle.",0,0,0,0,1,0,0,0
LOCALE COLAZIONE MOLTO PICCOLO CON TAVOLI ADDOSSATI E CON DIFFICOLTA' A MUOVERSI.,0,1,0,0,0,0,0,0
"La stanza veramente fantastica, confortevole, pulitissima e spaziosa.",1,1,0,0,0,0,0,0
"Se fosse un 3 stelle sarebbe al top, per un quattro stelle no. Garganelli bocciato, ma non è una novità  e non si capisce nemmeno bene come fanno i conti visto che ci è capitato di pagare cifre differenti seduti allo stesso tavolo pagando alla  romana , ossia con conto separato per il numero dei partecipanti alla cena .",0,0,0,0,1,0,0,0
Si tratta di un hotel al terzo piano ristrutturato di recente più che dignitoso a dispetto della zona.,0,0,0,0,0,0,1,1
"La gentilezza, cortesia e professionalità del receptionist Sig. Luigi.",0,0,0,1,0,0,0,0
"Molto vicino alla stazione, adatto per una notte senza pretese",0,0,0,0,1,0,1,0
"la posizione è perfetta, vicina a stazione e centrale.",0,0,0,0,0,0,1,0
Non c'è il bidet Non funzionava l'ascensore,0,0,1,0,0,0,0,0
La multa verrà tolta dalla struttura,0,0,1,0,0,0,0,0
"Sporca ,pericolosa bagni con la muffa .",1,1,0,0,0,0,0,0
Personalmente ci sono piaciuti molto la colazione e la gentilezza della signora in reception.,0,0,1,1,0,0,0,0
Estrema cura dei dettagli,0,1,0,0,0,0,0,0
L ambiente è molto accogliente.,0,1,0,0,0,0,0,0
non è stata una vacanza ...ho passato due notti insonni e piene di paura.,0,0,0,0,0,0,0,1
La pulizia e il lusso,1,1,0,0,0,0,0,0
"bagno senza bidè, assenza di riscaldamento.",0,1,0,0,0,0,0,0
quello che trovo inaccettabile in un hotel del genere è il fatto di dover fare la coda per entrare nella sala della colazione.,0,0,1,0,0,0,0,0
la posizione  tutto sommato lo staff era presente e gentile la stanza è silenziosa,0,1,0,1,0,0,0,0
Gli schiamazzi alla esterno sulla strada e l arrivarci alla interno del centro storico con una auto di  medio grande è  davvero un bel problema x il resto tutto perfetto,0,1,0,0,0,0,1,0
Offrono anche il servizio parcheggio al prezzo di 10 euro al giorno .,0,0,1,0,0,0,0,0
"Comodamente accessibile dalla tangenziale, perfetto per non entrare in centro e se si cerca alloggio fuori dal centro",0,0,0,0,0,0,1,0
La mancanza della palestra,0,0,1,0,0,0,0,0
Struttura inserita in una palazzina con ambito condominiale  bagno piccolissimo con doccia fissa e mattonelle con interstizi luridi  bidè e wc malamente ancorati al pavimento  accessori bagno quasi staccati e pendenti  impossibilità utilizzo aria condizionata  camera su affaccio rumorosissimo.,1,1,1,0,0,0,1,0
"La vista,il panorama mozzafiato",0,0,0,0,0,0,1,0
Ho parcheggiato macchina nel pacchio di hotel  a pagamento .,0,0,1,0,0,0,0,0
Camera un po' piccolina e un membro della reception non proprio cordialissimo.,0,1,0,1,0,0,0,0
Un lenzuolo solo  metà coprimaterasso e metà lenzuolo.,0,1,0,0,0,0,0,0
Forse le camere avrebbero bisogno di uno svecchiamento,0,1,0,0,0,0,0,0
io ho pagato come loro e non posso essere trattato come un cliente di serie D,0,0,0,0,0,0,0,1
"Il cartello che indica il parcheggio trae in inganno, ho dovuto portare i bagagli a mano insieme al passeggino in un tratto di strada priva di marciapiede molto pericolosa.",0,0,0,0,0,0,0,1
